f3788e40, 742369, 2678, 494939, 1
f3788e40, 750172, 10481, 492048, 0
f3788e40, 740324, 633, 0, 1205
f3788e40, 740324, 633, 491788, 0
f3788e40, 740107, 416, 0, 1155
f3788e40, 740107, 416, 495361, 1
f3788e40, 749430, 9739, 0, 1169
f3788e40, 749430, 9739, 493297, 1
f3788e40, 745139, 5448, 0, 1223
f3788e40, 745139, 5448, 498017, 0
f3788e40, 743907, 4216, 0, 1120
f3788e40, 743907, 4216, 495137, 0
f3788e40, 740194, 503, 0, 1123
f3788e40, 740194, 503, 492438, 1
f3788e40, 744316, 4625, 0, 1243
f3788e40, 744316, 4625, 492503, 1
f3788e40, 742799, 3108, 0, 1165
f3788e40, 742799, 3108, 494523, 0
f3788e40, 748519, 8828, 0, 1175
f3788e40, 748519, 8828, 492075, 1
f3788e40, 750786, 11095, 0, 1068
f3788e40, 750786, 11095, 495379, 1
f3788e40, 747218, 7527, 0, 1314
f3788e40, 747218, 7527, 493356, 0
f3788e40, 748985, 9294, 194472, 1
f3788e40, 743149, 3458, 494770, 0
f3788e40, 741826, 2135, 493934, 0
f3788e40, 744795, 5104, 0, 1115
f3788e40, 744795, 5104, 495236, 0
f3788e40, 741849, 2158, 0, 1087
f3788e40, 741849, 2158, 496537, 1
f3788e40, 742714, 3023, 0, 1166
f3788e40, 742714, 3023, 494353, 0
f3788e40, 747539, 7848, 0, 1157
f3788e40, 747539, 7848, 493947, 0
f3788e40, 744523, 4832, 0, 926
f3788e40, 744523, 4832, 499029, 1
f3788e40, 750045, 10354, 0, 989
f3788e40, 750045, 10354, 492549, 0
f3788e40, 747613, 7922, 0, 1232
f3788e40, 747613, 7922, 493366, 1
f3788e40, 744443, 4752, 0, 1116
f3788e40, 744443, 4752, 492317, 1
f3788e40, 749125, 9434, 0, 1184
f3788e40, 749125, 9434, 493038, 1
f3788e40, 745051, 5360, 0, 1194
f3788e40, 745051, 5360, 492350, 1
f3788e40, 743390, 3699, 500974, 0
f3788e40, 746741, 7050, 0, 1218
f3788e40, 746741, 7050, 492838, 1
f3788e40, 744797, 5106, 495238, 0
f3788e40, 742589, 2898, 0, 1201
f3788e40, 742589, 2898, 491854, 0
f3788e40, 749420, 9729, 492815, 0
f3788e40, 743979, 4288, 0, 1126
f3788e40, 743979, 4288, 493390, 0
f3788e40, 743222, 3531, 194540, 0
f3788e40, 745323, 5632, 0, 1164
f3788e40, 745323, 5632, 492147, 1
f3788e40, 749205, 9514, 0, 1151
f3788e40, 749205, 9514, 493883, 1
f3788e40, 744157, 4466, 0, 1210
f3788e40, 744157, 4466, 494483, 0
f3788e40, 749539, 9848, 0, 1207
f3788e40, 749539, 9848, 492683, 1
f3788e40, 745196, 5505, 0, 1202
f3788e40, 745196, 5505, 494035, 0
f3788e40, 748783, 9092, 0, 1216
f3788e40, 748783, 9092, 493108, 0
f3788e40, 748135, 8444, 0, 1193
f3788e40, 748135, 8444, 495428, 0
f3788e40, 742725, 3034, 197287, 0
f3788e40, 744066, 4375, 0, 1163
f3788e40, 744066, 4375, 494468, 0
f3788e40, 739850, 159, 0, 1221
f3788e40, 739850, 159, 491685, 0
f3788e40, 740720, 1029, 0, 1204
f3788e40, 740720, 1029, 493205, 1
f3788e40, 747525, 7834, 494348, 0
f3788e40, 749310, 9619, 0, 1269
f3788e40, 749310, 9619, 495541, 0
f3788e40, 749642, 9951, 0, 1125
f3788e40, 749642, 9951, 493781, 1
f3788e40, 748117, 8426, 0, 927
f3788e40, 748117, 8426, 493813, 0
f3788e40, 740169, 478, 0, 1063
f3788e40, 740169, 478, 495175, 1
f3788e40, 748153, 8462, 0, 894
f3788e40, 748153, 8462, 495778, 0
f3788e40, 740154, 463, 493816, 0
f3788e40, 745001, 5310, 0, 1149
f3788e40, 745001, 5310, 495154, 0
f3788e40, 742695, 3004, 0, 950
f3788e40, 742695, 3004, 495570, 0
f3788e40, 748076, 8385, 0, 1212
f3788e40, 748076, 8385, 495029, 1
f3788e40, 745241, 5550, 0, 1173
f3788e40, 745241, 5550, 494277, 1
f3788e40, 747616, 7925, 492641, 0
f3788e40, 748924, 9233, 0, 1169
f3788e40, 748924, 9233, 494422, 1
f3788e40, 748941, 9250, 0, 963
f3788e40, 748941, 9250, 492615, 0
f3788e40, 743367, 3676, 502273, 1
f3788e40, 749517, 9826, 0, 1077
f3788e40, 749517, 9826, 493687, 0
f3788e40, 740540, 849, 0, 1219
f3788e40, 740540, 849, 492910, 0
f3788e40, 748584, 8893, 0, 1162
f3788e40, 748584, 8893, 492862, 0
f3788e40, 749293, 9602, 0, 1078
f3788e40, 749293, 9602, 492990, 1
f3788e40, 750858, 11167, 0, 1167
f3788e40, 750858, 11167, 493007, 1
f3788e40, 742917, 3226, 0, 1183
f3788e40, 742917, 3226, 493071, 1
f3788e40, 747508, 7817, 0, 1106
f3788e40, 747508, 7817, 493167, 0
f3788e40, 744025, 4334, 0, 1218
f3788e40, 744025, 4334, 493230, 0
f3788e40, 748254, 8563, 0, 919
f3788e40, 748254, 8563, 493295, 0
f3788e40, 748501, 8810, 0, 1022
f3788e40, 748501, 8810, 493407, 0
f3788e40, 748605, 8914, 0, 849
f3788e40, 748605, 8914, 491750, 1
f3788e40, 740886, 1195, 0, 1168
f3788e40, 740886, 1195, 491800, 0
f3788e40, 747022, 7331, 0, 1200
f3788e40, 747022, 7331, 491882, 1
f3788e40, 748468, 8777, 0, 1213
f3788e40, 748468, 8777, 492282, 0
f3788e40, 741045, 1354, 0, 1298
f3788e40, 741045, 1354, 491946, 1
f3788e40, 743539, 3848, 0, 1144
f3788e40, 743539, 3848, 492106, 0
f3788e40, 740490, 799, 0, 1128
f3788e40, 740490, 799, 492330, 0
f3788e40, 750665, 10974, 0, 1127
f3788e40, 750665, 10974, 492426, 0
f3788e40, 748978, 9287, 193125, 0
f3788e40, 748917, 9226, 494383, 0
f3788e40, 746631, 6940, 0, 1117
f3788e40, 746631, 6940, 490602, 0
f3788e40, 746141, 6450, 194004, 1
f3788e40, 744867, 5176, 0, 1158
f3788e40, 744867, 5176, 494794, 0
f3788e40, 740642, 951, 0, 1174
f3788e40, 740642, 951, 493834, 1
f3788e40, 744632, 4941, 0, 1190
f3788e40, 744632, 4941, 494954, 0
f3788e40, 741953, 2262, 0, 1212
f3788e40, 741953, 2262, 495594, 0
f3788e40, 741680, 1989, 0, 670
f3788e40, 741680, 1989, 495611, 1
f3788e40, 741258, 1567, 0, 543
f3788e40, 741258, 1567, 495612, 1
f3788e40, 739886, 195, 0, 517
f3788e40, 739886, 195, 495613, 0
f3788e40, 750930, 11239, 0, 552
f3788e40, 750930, 11239, 495614, 0
f3788e40, 744935, 5244, 0, 527
f3788e40, 744935, 5244, 495615, 1
f3788e40, 749713, 10022, 0, 512
f3788e40, 749713, 10022, 494144, 0
f3788e40, 747266, 7575, 0, 534
f3788e40, 747266, 7575, 494145, 1
f3788e40, 742529, 2838, 0, 589
f3788e40, 742529, 2838, 494146, 1
f3788e40, 743503, 3812, 0, 520
f3788e40, 743503, 3812, 494147, 1
f3788e40, 742621, 2930, 0, 639
f3788e40, 742621, 2930, 494148, 1
f3788e40, 741243, 1552, 501485, 0
f3788e40, 746808, 7117, 0, 1138
f3788e40, 746808, 7117, 494149, 0
f3788e40, 742443, 2752, 0, 586
f3788e40, 742443, 2752, 494261, 0
f3788e40, 745294, 5603, 192541, 0
f3788e40, 744319, 4628, 492922, 1
f3788e40, 740058, 367, 0, 533
f3788e40, 740058, 367, 494260, 0
f3788e40, 746489, 6798, 0, 545
f3788e40, 746489, 6798, 494259, 0
f3788e40, 740351, 660, 0, 526
f3788e40, 740351, 660, 494258, 1
f3788e40, 744322, 4631, 493481, 1
f3788e40, 743331, 3640, 0, 513
f3788e40, 743331, 3640, 494257, 1
f3788e40, 744200, 4509, 0, 717
f3788e40, 744200, 4509, 494256, 1
f3788e40, 745122, 5431, 0, 556
f3788e40, 745122, 5431, 494255, 1
f3788e40, 743006, 3315, 0, 585
f3788e40, 743006, 3315, 494254, 0
f3788e40, 748975, 9284, 193826, 0
f3788e40, 743049, 3358, 0, 549
f3788e40, 743049, 3358, 494253, 0
f3788e40, 745433, 5742, 0, 513
f3788e40, 745433, 5742, 494252, 1
f3788e40, 744126, 4435, 0, 600
f3788e40, 744126, 4435, 494251, 0
f3788e40, 743713, 4022, 0, 502
f3788e40, 743713, 4022, 494250, 0
f3788e40, 741872, 2181, 0, 576
f3788e40, 741872, 2181, 494249, 0
f3788e40, 749067, 9376, 0, 573
f3788e40, 749067, 9376, 494248, 0
f3788e40, 745976, 6285, 0, 571
f3788e40, 745976, 6285, 494247, 0
f3788e40, 743862, 4171, 0, 465
f3788e40, 743862, 4171, 494246, 0
f3788e40, 746122, 6431, 194361, 0
f3788e40, 741659, 1968, 0, 570
f3788e40, 741659, 1968, 494245, 0
f3788e40, 743802, 4111, 0, 527
f3788e40, 743802, 4111, 494244, 0
f3788e40, 740067, 376, 0, 599
f3788e40, 740067, 376, 500971, 0
f3788e40, 747169, 7478, 0, 646
f3788e40, 747169, 7478, 494163, 1
f3788e40, 746865, 7174, 0, 457
f3788e40, 746865, 7174, 494162, 0
f3788e40, 749693, 10002, 0, 516
f3788e40, 749693, 10002, 494160, 0
f3788e40, 750981, 11290, 0, 1081
f3788e40, 750981, 11290, 494159, 1
f3788e40, 749796, 10105, 0, 524
f3788e40, 749796, 10105, 494158, 1
f3788e40, 746733, 7042, 492382, 0
f3788e40, 746800, 7109, 0, 567
f3788e40, 746800, 7109, 502640, 0
f3788e40, 741249, 1558, 0, 675
f3788e40, 741249, 1558, 502639, 0
f3788e40, 741036, 1345, 491937, 0
f3788e40, 740129, 438, 0, 530
f3788e40, 740129, 438, 494164, 0
f3788e40, 748404, 8713, 0, 608
f3788e40, 748404, 8713, 494241, 1
f3788e40, 747834, 8143, 0, 519
f3788e40, 747834, 8143, 494243, 0
f3788e40, 747576, 7885, 0, 517
f3788e40, 747576, 7885, 502635, 1
f3788e40, 741736, 2045, 0, 517
f3788e40, 741736, 2045, 494240, 0
f3788e40, 746962, 7271, 495240, 1
f3788e40, 747573, 7882, 0, 518
f3788e40, 747573, 7882, 494242, 0
f3788e40, 747168, 7477, 0, 640
f3788e40, 747168, 7477, 494175, 0
f3788e40, 750277, 10586, 0, 581
f3788e40, 750277, 10586, 494172, 0
f3788e40, 745558, 5867, 0, 518
f3788e40, 745558, 5867, 494173, 0
f3788e40, 746014, 6323, 0, 516
f3788e40, 746014, 6323, 494154, 1
f3788e40, 744720, 5029, 0, 585
f3788e40, 744720, 5029, 494174, 0
f3788e40, 745480, 5789, 0, 519
f3788e40, 745480, 5789, 502637, 0
f3788e40, 750037, 10346, 492949, 1
f3788e40, 746902, 7211, 0, 596
f3788e40, 746902, 7211, 502636, 0
f3788e40, 750344, 10653, 0, 593
f3788e40, 750344, 10653, 502638, 0
f3788e40, 740510, 819, 0, 581
f3788e40, 740510, 819, 494155, 1
f3788e40, 746561, 6870, 0, 504
f3788e40, 746561, 6870, 494170, 0
f3788e40, 745476, 5785, 196306, 0
f3788e40, 742478, 2787, 0, 624
f3788e40, 742478, 2787, 494171, 0
f3788e40, 746160, 6469, 503615, 1
f3788e40, 741340, 1649, 491704, 1
f3788e40, 745443, 5752, 0, 515
f3788e40, 745443, 5752, 494169, 0
f3788e40, 742035, 2344, 0, 581
f3788e40, 742035, 2344, 494168, 1
f3788e40, 746830, 7139, 0, 583
f3788e40, 746830, 7139, 494150, 0
f3788e40, 745434, 5743, 0, 406
f3788e40, 745434, 5743, 494167, 0
f3788e40, 747628, 7937, 194557, 0
f3788e40, 742572, 2881, 0, 533
f3788e40, 742572, 2881, 494151, 0
f3788e40, 748031, 8340, 0, 528
f3788e40, 748031, 8340, 494262, 0
f3788e40, 744674, 4983, 496947, 0
f3788e40, 743918, 4227, 493636, 1
f3788e40, 743956, 4265, 0, 454
f3788e40, 743956, 4265, 494263, 1
f3788e40, 742087, 2396, 0, 541
f3788e40, 742087, 2396, 494264, 0
f3788e40, 747549, 7858, 492765, 1
f3788e40, 740543, 852, 492817, 0
f3788e40, 750920, 11229, 495556, 0
f3788e40, 743521, 3830, 0, 587
f3788e40, 743521, 3830, 494265, 0
f3788e40, 743912, 4221, 493494, 0
f3788e40, 742585, 2894, 491850, 0
f3788e40, 749595, 9904, 0, 521
f3788e40, 749595, 9904, 494266, 0
f3788e40, 745267, 5576, 0, 606
f3788e40, 745267, 5576, 494267, 0
f3788e40, 748908, 9217, 494374, 1
f3788e40, 750112, 10421, 0, 609
f3788e40, 750112, 10421, 494268, 0
f3788e40, 746543, 6852, 0, 515
f3788e40, 746543, 6852, 494269, 0
f3788e40, 743442, 3751, 0, 596
f3788e40, 743442, 3751, 494270, 0
f3788e40, 741511, 1820, 0, 955
f3788e40, 741511, 1820, 494271, 0
f3788e40, 741385, 1694, 194372, 1
f3788e40, 739749, 58, 0, 549
f3788e40, 739749, 58, 492768, 1
f3788e40, 748382, 8691, 0, 597
f3788e40, 748382, 8691, 492769, 0
f3788e40, 747170, 7479, 0, 593
f3788e40, 747170, 7479, 492770, 0
f3788e40, 749323, 9632, 495314, 0
f3788e40, 743551, 3860, 492134, 0
f3788e40, 744307, 4616, 493670, 1
f3788e40, 743776, 4085, 0, 526
f3788e40, 743776, 4085, 492771, 0
f3788e40, 741383, 1692, 193798, 1
f3788e40, 740147, 456, 0, 564
f3788e40, 740147, 456, 492772, 0
f3788e40, 745007, 5316, 495160, 0
f3788e40, 749320, 9629, 495551, 0
f3788e40, 749816, 10125, 0, 533
f3788e40, 749816, 10125, 492773, 0
f3788e40, 742047, 2356, 0, 573
f3788e40, 742047, 2356, 492774, 0
f3788e40, 743004, 3313, 0, 592
f3788e40, 743004, 3313, 492775, 1
f3788e40, 742744, 3053, 194522, 0
f3788e40, 746313, 6622, 0, 578
f3788e40, 746313, 6622, 492776, 0
f3788e40, 740888, 1197, 491802, 0
f3788e40, 746090, 6399, 0, 566
f3788e40, 746090, 6399, 492777, 0
f3788e40, 742653, 2962, 0, 511
f3788e40, 742653, 2962, 492778, 0
f3788e40, 740818, 1127, 0, 578
f3788e40, 740818, 1127, 492779, 1
f3788e40, 749921, 10230, 0, 552
f3788e40, 749921, 10230, 492780, 0
f3788e40, 742361, 2670, 498159, 1
f3788e40, 743712, 4021, 0, 504
f3788e40, 743712, 4021, 492781, 0
f3788e40, 744013, 4322, 493218, 0
f3788e40, 747938, 8247, 0, 515
f3788e40, 747938, 8247, 492782, 0
f3788e40, 748417, 8726, 502036, 0
f3788e40, 743135, 3444, 495254, 0
f3788e40, 750278, 10587, 0, 581
f3788e40, 750278, 10587, 492783, 1
f3788e40, 747656, 7965, 193015, 0
f3788e40, 740443, 752, 0, 603
f3788e40, 740443, 752, 492784, 0
f3788e40, 740672, 981, 0, 594
f3788e40, 740672, 981, 493459, 0
f3788e40, 747714, 8023, 0, 574
f3788e40, 747714, 8023, 493458, 0
f3788e40, 749134, 9443, 492975, 0
f3788e40, 743640, 3949, 192647, 0
f3788e40, 741534, 1843, 194447, 0
f3788e40, 748482, 8791, 492232, 0
f3788e40, 748256, 8565, 493313, 0
f3788e40, 745619, 5928, 0, 494
f3788e40, 745619, 5928, 493457, 0
f3788e40, 750174, 10483, 492050, 0
f3788e40, 750935, 11244, 0, 409
f3788e40, 750935, 11244, 493456, 1
f3788e40, 743991, 4300, 493098, 0
f3788e40, 743026, 3335, 0, 582
f3788e40, 743026, 3335, 493455, 0
f3788e40, 748779, 9088, 493104, 0
f3788e40, 747305, 7614, 0, 590
f3788e40, 747305, 7614, 493454, 0
f3788e40, 741567, 1876, 197278, 0
f3788e40, 744102, 4411, 0, 689
f3788e40, 744102, 4411, 493453, 1
f3788e40, 743989, 4298, 493096, 0
f3788e40, 747966, 8275, 0, 493
f3788e40, 747966, 8275, 493452, 1
f3788e40, 742551, 2860, 0, 552
f3788e40, 742551, 2860, 493451, 0
f3788e40, 745116, 5425, 0, 521
f3788e40, 745116, 5425, 493450, 0
f3788e40, 746897, 7206, 0, 558
f3788e40, 746897, 7206, 493449, 0
f3788e40, 745222, 5531, 0, 602
f3788e40, 745222, 5531, 493448, 0
f3788e40, 744625, 4934, 494947, 0
f3788e40, 746707, 7016, 0, 564
f3788e40, 746707, 7016, 493447, 0
f3788e40, 748957, 9266, 195904, 1
f3788e40, 748838, 9147, 0, 1032
f3788e40, 748838, 9147, 493446, 0
f3788e40, 750152, 10461, 192989, 1
f3788e40, 748244, 8553, 194500, 0
f3788e40, 745504, 5813, 0, 518
f3788e40, 745504, 5813, 493445, 0
f3788e40, 750904, 11213, 492028, 0
f3788e40, 744713, 5022, 0, 609
f3788e40, 744713, 5022, 493444, 0
f3788e40, 749015, 9324, 0, 603
f3788e40, 749015, 9324, 493443, 0
f3788e40, 744536, 4845, 492602, 0
f3788e40, 748662, 8971, 0, 589
f3788e40, 748662, 8971, 493442, 0
f3788e40, 742028, 2337, 0, 570
f3788e40, 742028, 2337, 493441, 0
f3788e40, 745929, 6238, 0, 519
f3788e40, 745929, 6238, 493440, 1
f3788e40, 740974, 1283, 0, 533
f3788e40, 740974, 1283, 492799, 0
f3788e40, 747999, 8308, 501363, 1
f3788e40, 745926, 6235, 0, 517
f3788e40, 745926, 6235, 492798, 0
f3788e40, 747705, 8014, 0, 436
f3788e40, 747705, 8014, 492797, 0
f3788e40, 741000, 1309, 0, 577
f3788e40, 741000, 1309, 492796, 0
f3788e40, 749261, 9570, 0, 550
f3788e40, 749261, 9570, 492795, 0
f3788e40, 745494, 5803, 0, 526
f3788e40, 745494, 5803, 492794, 0
f3788e40, 739838, 147, 493753, 0
f3788e40, 745393, 5702, 0, 524
f3788e40, 745393, 5702, 492793, 0
f3788e40, 743888, 4197, 0, 496
f3788e40, 743888, 4197, 493460, 0
f3788e40, 748114, 8423, 493810, 0
f3788e40, 744800, 5109, 490585, 0
f3788e40, 750808, 11117, 192572, 0
f3788e40, 749273, 9582, 0, 581
f3788e40, 749273, 9582, 493461, 1
f3788e40, 749734, 10043, 195808, 0
f3788e40, 746525, 6834, 193987, 0
f3788e40, 742727, 3036, 197289, 1
f3788e40, 741174, 1483, 0, 564
f3788e40, 741174, 1483, 493462, 0
f3788e40, 746768, 7077, 0, 490
f3788e40, 746768, 7077, 493463, 0
f3788e40, 744371, 4680, 0, 516
f3788e40, 744371, 4680, 493464, 0
f3788e40, 747875, 8184, 496075, 1
f3788e40, 740491, 800, 492331, 0
f3788e40, 742395, 2704, 0, 531
f3788e40, 742395, 2704, 493465, 0
f3788e40, 741421, 1730, 0, 544
f3788e40, 741421, 1730, 493466, 0
f3788e40, 749463, 9772, 0, 484
f3788e40, 749463, 9772, 493467, 0
f3788e40, 749050, 9359, 0, 458
f3788e40, 749050, 9359, 493468, 1
f3788e40, 750545, 10854, 0, 487
f3788e40, 750545, 10854, 493469, 1
f3788e40, 739889, 198, 0, 589
f3788e40, 739889, 198, 493470, 0
f3788e40, 745820, 6129, 0, 577
f3788e40, 745820, 6129, 493471, 0
f3788e40, 743041, 3350, 0, 576
f3788e40, 743041, 3350, 491520, 0
f3788e40, 746124, 6433, 194363, 1
f3788e40, 742536, 2845, 0, 611
f3788e40, 742536, 2845, 491521, 1
f3788e40, 739882, 191, 0, 595
f3788e40, 739882, 191, 491522, 0
f3788e40, 743827, 4136, 196181, 0
f3788e40, 739737, 46, 0, 538
f3788e40, 739737, 46, 491523, 1
f3788e40, 740030, 339, 0, 587
f3788e40, 740030, 339, 491524, 0
f3788e40, 749529, 9838, 493673, 0
f3788e40, 743934, 4243, 0, 528
f3788e40, 743934, 4243, 491525, 0
f3788e40, 743940, 4249, 0, 469
f3788e40, 743940, 4249, 491526, 1
f3788e40, 742281, 2590, 0, 541
f3788e40, 742281, 2590, 491527, 0
f3788e40, 749044, 9353, 0, 599
f3788e40, 749044, 9353, 491528, 0
f3788e40, 743758, 4067, 0, 516
f3788e40, 743758, 4067, 491529, 1
f3788e40, 740564, 873, 0, 604
f3788e40, 740564, 873, 491530, 0
f3788e40, 743275, 3584, 0, 489
f3788e40, 743275, 3584, 491531, 1
f3788e40, 746080, 6389, 0, 519
f3788e40, 746080, 6389, 491532, 1
f3788e40, 743600, 3909, 0, 519
f3788e40, 743600, 3909, 491539, 0
f3788e40, 746654, 6963, 0, 493
f3788e40, 746654, 6963, 491540, 1
f3788e40, 743050, 3359, 0, 546
f3788e40, 743050, 3359, 491541, 0
f3788e40, 750678, 10987, 492487, 0
f3788e40, 740035, 344, 0, 553
f3788e40, 740035, 344, 491542, 1
f3788e40, 739935, 244, 193999, 0
f3788e40, 746965, 7274, 0, 597
f3788e40, 746965, 7274, 491543, 1
f3788e40, 749526, 9835, 495022, 0
f3788e40, 748452, 8761, 491866, 0
f3788e40, 745438, 5747, 0, 521
f3788e40, 745438, 5747, 491544, 0
f3788e40, 743073, 3382, 196297, 0
f3788e40, 743494, 3803, 195658, 0
f3788e40, 741124, 1433, 3321, 1
f3788e40, 749203, 9512, 493881, 0
f3788e40, 746845, 7154, 0, 564
f3788e40, 746845, 7154, 491545, 0
f3788e40, 747557, 7866, 0, 499
f3788e40, 747557, 7866, 491546, 0
f3788e40, 747535, 7844, 495135, 1
f3788e40, 746993, 7302, 197619, 0
f3788e40, 743236, 3545, 195930, 0
f3788e40, 740372, 681, 0, 518
f3788e40, 740372, 681, 491547, 1
f3788e40, 742526, 2835, 0, 579
f3788e40, 742526, 2835, 491548, 0
f3788e40, 743575, 3884, 0, 595
f3788e40, 743575, 3884, 491549, 0
f3788e40, 750211, 10520, 0, 516
f3788e40, 750211, 10520, 491550, 1
f3788e40, 746769, 7078, 0, 395
f3788e40, 746769, 7078, 491551, 0
f3788e40, 743312, 3621, 0, 490
f3788e40, 743312, 3621, 491648, 1
f3788e40, 741502, 1811, 0, 519
f3788e40, 741502, 1811, 491649, 0
f3788e40, 744823, 5132, 0, 530
f3788e40, 744823, 5132, 491650, 1
f3788e40, 742867, 3176, 193650, 0
f3788e40, 749162, 9471, 0, 500
f3788e40, 749162, 9471, 491651, 1
f3788e40, 748408, 8717, 0, 518
f3788e40, 748408, 8717, 491652, 1
f3788e40, 749256, 9565, 0, 516
f3788e40, 749256, 9565, 491653, 1
f3788e40, 748559, 8868, 0, 666
f3788e40, 748559, 8868, 491654, 0
f3788e40, 750859, 11168, 493040, 0
f3788e40, 741316, 1625, 0, 515
f3788e40, 741316, 1625, 491655, 1
f3788e40, 743734, 4043, 0, 488
f3788e40, 743734, 4043, 491656, 0
f3788e40, 746690, 6999, 0, 521
f3788e40, 746690, 6999, 491657, 1
f3788e40, 748347, 8656, 0, 527
f3788e40, 748347, 8656, 491658, 0
f3788e40, 739709, 18, 0, 516
f3788e40, 739709, 18, 491659, 1
f3788e40, 745227, 5536, 495415, 0
f3788e40, 745809, 6118, 0, 530
f3788e40, 745809, 6118, 491660, 0
f3788e40, 740944, 1253, 0, 527
f3788e40, 740944, 1253, 491661, 1
f3788e40, 744097, 4406, 0, 421
f3788e40, 744097, 4406, 491662, 0
f3788e40, 745100, 5409, 524175, 1
f3788e40, 742377, 2686, 490559, 0
f3788e40, 742310, 2619, 0, 485
