temp1,temp2
__dummy,0
var_0_0_0,0
var_0_0_1,0
var_0_0_2,1
var_0_1_0,0
var_0_1_1,0
var_0_1_2,0
var_1_0_0,0.5
var_1_1_0,0
var_1_0_1,0.5
var_1_1_1,0
var_1_0_2,0
var_1_1_2,0
var_2_0_0,0
var_2_1_0,0.333333333333333
var_2_0_1,0
var_2_1_1,0.333333333333333
var_2_0_2,0
var_2_1_2,0.333333333333333
